"state","county_name","fips_code","carrier","issuer_id","market","plan_count"
"VA","Page County","51139","Piedmont HealthCare","15668","off_market",25
"VA","Page County","51139","Piedmont HealthCare","37204","off_market",25
"VA","Page County","51139","UnitedHealthcare","24251","off_market",23
"VA","Page County","51139","UnitedHealthcare","25978","off_market",47
"VA","Patrick County","51141","Anthem","16064","off_market",21
"VA","Patrick County","51141","Federated Mutual Insurance Company","13433","off_market",31
"VA","Patrick County","51141","HealthKeepers","88380","off_market",32
"VA","Patrick County","51141","HealthKeepers","88380","on_market",7
"VA","Patrick County","51141","Innovation Health","12028","off_market",15
"VA","Patrick County","51141","Innovation Health","86443","off_market",17
"VA","Patrick County","51141","Kaiser Permanente","95185","off_market",41
"VA","Patrick County","51141","Kaiser Permanente","95185","on_market",16
"VA","Patrick County","51141","Optima Health","20507","off_market",46
"VA","Patrick County","51141","Optima Health","89242","off_market",19
"VA","Patrick County","51141","Piedmont HealthCare","15668","off_market",25
"VA","Patrick County","51141","Piedmont HealthCare","37204","off_market",25
"VA","Patrick County","51141","UnitedHealthcare","24251","off_market",23
"VA","Patrick County","51141","UnitedHealthcare","25978","off_market",47
"VA","Petersburg city","51730","Anthem","16064","off_market",21
"VA","Petersburg city","51730","Federated Mutual Insurance Company","13433","off_market",31
"VA","Petersburg city","51730","HealthKeepers","88380","off_market",32
"VA","Petersburg city","51730","HealthKeepers","88380","on_market",7
"VA","Petersburg city","51730","Kaiser Permanente","95185","off_market",41
"VA","Petersburg city","51730","Kaiser Permanente","95185","on_market",16
"VA","Petersburg city","51730","Optima Health","20507","off_market",52
"VA","Petersburg city","51730","Optima Health","89242","off_market",19
"VA","Petersburg city","51730","Piedmont HealthCare","15668","off_market",25
"VA","Petersburg city","51730","Piedmont HealthCare","37204","off_market",25
"VA","Petersburg city","51730","UnitedHealthcare","24251","off_market",23
"VA","Petersburg city","51730","UnitedHealthcare","25978","off_market",47
"VA","Petersburg city","51730","UnitedHealthcare","38599","off_market",20
"VA","Pittsylvania County","51143","Anthem","16064","off_market",21
"VA","Pittsylvania County","51143","Federated Mutual Insurance Company","13433","off_market",31
"VA","Pittsylvania County","51143","HealthKeepers","88380","off_market",32
"VA","Pittsylvania County","51143","HealthKeepers","88380","on_market",7
"VA","Pittsylvania County","51143","Optima Health","20507","off_market",46
"VA","Pittsylvania County","51143","Optima Health","89242","off_market",19
"VA","Pittsylvania County","51143","Piedmont HealthCare","15668","off_market",25
"VA","Pittsylvania County","51143","Piedmont HealthCare","37204","off_market",25
"VA","Pittsylvania County","51143","UnitedHealthcare","24251","off_market",23
"VA","Pittsylvania County","51143","UnitedHealthcare","25978","off_market",47
"VA","Poquoson city","51735","Anthem","16064","off_market",21
"VA","Poquoson city","51735","Federated Mutual Insurance Company","13433","off_market",31
"VA","Poquoson city","51735","HealthKeepers","88380","off_market",32
"VA","Poquoson city","51735","HealthKeepers","88380","on_market",7
"VA","Poquoson city","51735","Optima Health","20507","off_market",46
"VA","Poquoson city","51735","Optima Health","89242","off_market",19
"VA","Poquoson city","51735","UnitedHealthcare","24251","off_market",23
"VA","Poquoson city","51735","UnitedHealthcare","25978","off_market",47
"VA","Portsmouth city","51740","Anthem","16064","off_market",21
"VA","Portsmouth city","51740","Federated Mutual Insurance Company","13433","off_market",31
"VA","Portsmouth city","51740","HealthKeepers","88380","off_market",32
"VA","Portsmouth city","51740","HealthKeepers","88380","on_market",7
"VA","Portsmouth city","51740","Optima Health","20507","off_market",46
"VA","Portsmouth city","51740","Optima Health","89242","off_market",19
"VA","Portsmouth city","51740","UnitedHealthcare","24251","off_market",23
"VA","Portsmouth city","51740","UnitedHealthcare","25978","off_market",47
"VA","Powhatan County","51145","Anthem","16064","off_market",21
"VA","Powhatan County","51145","Federated Mutual Insurance Company","13433","off_market",31
"VA","Powhatan County","51145","HealthKeepers","88380","off_market",32
"VA","Powhatan County","51145","HealthKeepers","88380","on_market",7
"VA","Powhatan County","51145","Kaiser Permanente","95185","off_market",41
"VA","Powhatan County","51145","Kaiser Permanente","95185","on_market",16
"VA","Powhatan County","51145","Optima Health","20507","off_market",52
"VA","Powhatan County","51145","Optima Health","89242","off_market",19
"VA","Powhatan County","51145","Piedmont HealthCare","15668","off_market",25
"VA","Powhatan County","51145","Piedmont HealthCare","37204","off_market",25
"VA","Powhatan County","51145","UnitedHealthcare","24251","off_market",23
"VA","Powhatan County","51145","UnitedHealthcare","25978","off_market",47
"VA","Powhatan County","51145","UnitedHealthcare","38599","off_market",20
"VA","Prince Edward County","51147","Anthem","16064","off_market",21
"VA","Prince Edward County","51147","Federated Mutual Insurance Company","13433","off_market",31
"VA","Prince Edward County","51147","HealthKeepers","88380","off_market",32
"VA","Prince Edward County","51147","HealthKeepers","88380","on_market",7
"VA","Prince Edward County","51147","Innovation Health","12028","off_market",15
"VA","Prince Edward County","51147","Innovation Health","86443","off_market",17
"VA","Prince Edward County","51147","Kaiser Permanente","95185","off_market",41
"VA","Prince Edward County","51147","Kaiser Permanente","95185","on_market",16
"VA","Prince Edward County","51147","Optima Health","20507","off_market",46
"VA","Prince Edward County","51147","Optima Health","89242","off_market",19
"VA","Prince Edward County","51147","Piedmont HealthCare","15668","off_market",25
"VA","Prince Edward County","51147","Piedmont HealthCare","37204","off_market",25
"VA","Prince Edward County","51147","UnitedHealthcare","24251","off_market",23
"VA","Prince Edward County","51147","UnitedHealthcare","25978","off_market",47
"VA","Prince George County","51149","Anthem","16064","off_market",21
"VA","Prince George County","51149","Federated Mutual Insurance Company","13433","off_market",31
"VA","Prince George County","51149","HealthKeepers","88380","off_market",32
"VA","Prince George County","51149","HealthKeepers","88380","on_market",7
"VA","Prince George County","51149","Kaiser Permanente","95185","off_market",41
"VA","Prince George County","51149","Kaiser Permanente","95185","on_market",16
"VA","Prince George County","51149","Optima Health","20507","off_market",52
"VA","Prince George County","51149","Optima Health","89242","off_market",19
"VA","Prince George County","51149","Piedmont HealthCare","15668","off_market",25
"VA","Prince George County","51149","Piedmont HealthCare","37204","off_market",25
"VA","Prince George County","51149","UnitedHealthcare","24251","off_market",23
"VA","Prince George County","51149","UnitedHealthcare","25978","off_market",47
"VA","Prince George County","51149","UnitedHealthcare","38599","off_market",20
"VA","Prince William County","51153","Anthem","16064","off_market",21
"VA","Prince William County","51153","CareFirst BlueCross BlueShield","10207","off_market",47
"VA","Prince William County","51153","CareFirst BlueCross BlueShield","10207","on_market",3
"VA","Prince William County","51153","CareFirst BlueCross BlueShield","40308","off_market",15
"VA","Prince William County","51153","CareFirst BlueCross BlueShield","40308","on_market",3
"VA","Prince William County","51153","Federated Mutual Insurance Company","13433","off_market",31
"VA","Prince William County","51153","HealthKeepers","88380","off_market",32
"VA","Prince William County","51153","HealthKeepers","88380","on_market",7
"VA","Prince William County","51153","Innovation Health","12028","off_market",15
"VA","Prince William County","51153","Innovation Health","86443","off_market",20
"VA","Prince William County","51153","Innovation Health","86443","on_market",3
"VA","Prince William County","51153","Kaiser Permanente","95185","off_market",41
"VA","Prince William County","51153","Kaiser Permanente","95185","on_market",16
"VA","Prince William County","51153","UnitedHealthcare","24251","off_market",23
"VA","Prince William County","51153","UnitedHealthcare","25978","off_market",47
"VA","Pulaski County","51155","Anthem","16064","off_market",21
"VA","Pulaski County","51155","Federated Mutual Insurance Company","13433","off_market",31
"VA","Pulaski County","51155","HealthKeepers","88380","off_market",32
"VA","Pulaski County","51155","HealthKeepers","88380","on_market",7
"VA","Pulaski County","51155","Optima Health","20507","off_market",46
"VA","Pulaski County","51155","Optima Health","89242","off_market",19
"VA","Pulaski County","51155","UnitedHealthcare","24251","off_market",23
"VA","Pulaski County","51155","UnitedHealthcare","25978","off_market",47
"VA","Pulaski County","51155","UnitedHealthcare","89498","off_market",50
"VA","Radford city","51750","Anthem","16064","off_market",21
"VA","Radford city","51750","Federated Mutual Insurance Company","13433","off_market",31
"VA","Radford city","51750","HealthKeepers","88380","off_market",32
"VA","Radford city","51750","HealthKeepers","88380","on_market",7
"VA","Radford city","51750","Optima Health","20507","off_market",46
"VA","Radford city","51750","Optima Health","89242","off_market",19
"VA","Radford city","51750","UnitedHealthcare","24251","off_market",23
"VA","Radford city","51750","UnitedHealthcare","25978","off_market",47
"VA","Radford city","51750","UnitedHealthcare","89498","off_market",50
"VA","Rappahannock County","51157","Anthem","16064","off_market",21
"VA","Rappahannock County","51157","Federated Mutual Insurance Company","13433","off_market",31
"VA","Rappahannock County","51157","HealthKeepers","88380","off_market",32
"VA","Rappahannock County","51157","HealthKeepers","88380","on_market",7
"VA","Rappahannock County","51157","Innovation Health","12028","off_market",15
"VA","Rappahannock County","51157","Innovation Health","86443","off_market",17
"VA","Rappahannock County","51157","Kaiser Permanente","95185","off_market",41
"VA","Rappahannock County","51157","Kaiser Permanente","95185","on_market",16
"VA","Rappahannock County","51157","Optima Health","20507","off_market",46
"VA","Rappahannock County","51157","Optima Health","89242","off_market",19
"VA","Rappahannock County","51157","Piedmont HealthCare","15668","off_market",25
"VA","Rappahannock County","51157","Piedmont HealthCare","37204","off_market",25
"VA","Rappahannock County","51157","UnitedHealthcare","24251","off_market",23
"VA","Rappahannock County","51157","UnitedHealthcare","25978","off_market",47
"VA","Richmond city","51760","Anthem","16064","off_market",21
"VA","Richmond city","51760","Federated Mutual Insurance Company","13433","off_market",31
"VA","Richmond city","51760","HealthKeepers","88380","off_market",32
"VA","Richmond city","51760","HealthKeepers","88380","on_market",7
"VA","Richmond city","51760","Kaiser Permanente","95185","off_market",41
"VA","Richmond city","51760","Kaiser Permanente","95185","on_market",16
"VA","Richmond city","51760","Optima Health","20507","off_market",52
"VA","Richmond city","51760","Optima Health","89242","off_market",19
"VA","Richmond city","51760","Piedmont HealthCare","15668","off_market",25
"VA","Richmond city","51760","Piedmont HealthCare","37204","off_market",25
"VA","Richmond city","51760","UnitedHealthcare","24251","off_market",23
"VA","Richmond city","51760","UnitedHealthcare","25978","off_market",47
"VA","Richmond city","51760","UnitedHealthcare","38599","off_market",20
"VA","Richmond County","51159","Anthem","16064","off_market",21
"VA","Richmond County","51159","Federated Mutual Insurance Company","13433","off_market",31
"VA","Richmond County","51159","HealthKeepers","88380","off_market",32
"VA","Richmond County","51159","HealthKeepers","88380","on_market",7
"VA","Richmond County","51159","Innovation Health","12028","off_market",15
"VA","Richmond County","51159","Innovation Health","86443","off_market",17
"VA","Richmond County","51159","Kaiser Permanente","95185","off_market",41
"VA","Richmond County","51159","Kaiser Permanente","95185","on_market",16
"VA","Richmond County","51159","Optima Health","20507","off_market",46
"VA","Richmond County","51159","Optima Health","89242","off_market",19
"VA","Richmond County","51159","Piedmont HealthCare","15668","off_market",25
"VA","Richmond County","51159","Piedmont HealthCare","37204","off_market",25
"VA","Richmond County","51159","UnitedHealthcare","24251","off_market",23
"VA","Richmond County","51159","UnitedHealthcare","25978","off_market",47
"VA","Roanoke city","51770","Anthem","16064","off_market",21
"VA","Roanoke city","51770","Federated Mutual Insurance Company","13433","off_market",31
"VA","Roanoke city","51770","HealthKeepers","88380","off_market",32
"VA","Roanoke city","51770","HealthKeepers","88380","on_market",7
"VA","Roanoke city","51770","Optima Health","20507","off_market",46
"VA","Roanoke city","51770","Optima Health","89242","off_market",19
"VA","Roanoke city","51770","UnitedHealthcare","24251","off_market",23
"VA","Roanoke city","51770","UnitedHealthcare","25978","off_market",47
"VA","Roanoke city","51770","UnitedHealthcare","89498","off_market",50
"VA","Roanoke County","51161","Anthem","16064","off_market",21
"VA","Roanoke County","51161","Federated Mutual Insurance Company","13433","off_market",31
"VA","Roanoke County","51161","HealthKeepers","88380","off_market",32
"VA","Roanoke County","51161","HealthKeepers","88380","on_market",7
"VA","Roanoke County","51161","Optima Health","20507","off_market",46
"VA","Roanoke County","51161","Optima Health","89242","off_market",19
"VA","Roanoke County","51161","UnitedHealthcare","24251","off_market",23
"VA","Roanoke County","51161","UnitedHealthcare","25978","off_market",47
"VA","Roanoke County","51161","UnitedHealthcare","89498","off_market",50
"VA","Rockbridge County","51163","Anthem","16064","off_market",21
"VA","Rockbridge County","51163","Federated Mutual Insurance Company","13433","off_market",31
"VA","Rockbridge County","51163","HealthKeepers","88380","off_market",32
"VA","Rockbridge County","51163","HealthKeepers","88380","on_market",7
"VA","Rockbridge County","51163","Innovation Health","12028","off_market",15
"VA","Rockbridge County","51163","Innovation Health","86443","off_market",17
"VA","Rockbridge County","51163","Kaiser Permanente","95185","off_market",41
"VA","Rockbridge County","51163","Kaiser Permanente","95185","on_market",16
"VA","Rockbridge County","51163","Optima Health","20507","off_market",46
"VA","Rockbridge County","51163","Optima Health","89242","off_market",19
"VA","Rockbridge County","51163","Piedmont HealthCare","15668","off_market",25
"VA","Rockbridge County","51163","Piedmont HealthCare","37204","off_market",25
"VA","Rockbridge County","51163","UnitedHealthcare","24251","off_market",23
"VA","Rockbridge County","51163","UnitedHealthcare","25978","off_market",47
"VA","Rockbridge County","51163","UnitedHealthcare","89498","off_market",50
"VA","Rockingham County","51165","Anthem","16064","off_market",21
"VA","Rockingham County","51165","Federated Mutual Insurance Company","13433","off_market",31
"VA","Rockingham County","51165","HealthKeepers","88380","off_market",32
"VA","Rockingham County","51165","HealthKeepers","88380","on_market",7
"VA","Rockingham County","51165","Optima Health","20507","off_market",46
"VA","Rockingham County","51165","Optima Health","89242","off_market",19
"VA","Rockingham County","51165","UnitedHealthcare","24251","off_market",23
"VA","Rockingham County","51165","UnitedHealthcare","25978","off_market",47
"VA","Russell County","51167","Anthem","16064","off_market",21
"VA","Russell County","51167","Federated Mutual Insurance Company","13433","off_market",31
"VA","Russell County","51167","HealthKeepers","88380","off_market",32
"VA","Russell County","51167","HealthKeepers","88380","on_market",7
"VA","Russell County","51167","Innovation Health","12028","off_market",15
"VA","Russell County","51167","Innovation Health","86443","off_market",17
"VA","Russell County","51167","Kaiser Permanente","95185","off_market",41
"VA","Russell County","51167","Kaiser Permanente","95185","on_market",16
"VA","Russell County","51167","Optima Health","20507","off_market",46
"VA","Russell County","51167","Optima Health","89242","off_market",19
"VA","Russell County","51167","Piedmont HealthCare","15668","off_market",25
"VA","Russell County","51167","Piedmont HealthCare","37204","off_market",25
"VA","Russell County","51167","UnitedHealthcare","24251","off_market",23
"VA","Russell County","51167","UnitedHealthcare","25978","off_market",47
"VA","Russell County","51167","UnitedHealthcare","89498","off_market",50
"VA","Salem city","51775","Anthem","16064","off_market",21
"VA","Salem city","51775","Federated Mutual Insurance Company","13433","off_market",31
"VA","Salem city","51775","HealthKeepers","88380","off_market",32
"VA","Salem city","51775","HealthKeepers","88380","on_market",7
"VA","Salem city","51775","Optima Health","20507","off_market",46
"VA","Salem city","51775","Optima Health","89242","off_market",19
"VA","Salem city","51775","UnitedHealthcare","24251","off_market",23
"VA","Salem city","51775","UnitedHealthcare","25978","off_market",47
"VA","Salem city","51775","UnitedHealthcare","89498","off_market",50
"VA","Scott County","51169","Anthem","16064","off_market",21
"VA","Scott County","51169","Federated Mutual Insurance Company","13433","off_market",31
"VA","Scott County","51169","HealthKeepers","88380","off_market",32
"VA","Scott County","51169","HealthKeepers","88380","on_market",7
"VA","Scott County","51169","Optima Health","20507","off_market",46
"VA","Scott County","51169","Optima Health","89242","off_market",19
"VA","Scott County","51169","UnitedHealthcare","24251","off_market",23
"VA","Scott County","51169","UnitedHealthcare","25978","off_market",47
"VA","Scott County","51169","UnitedHealthcare","89498","off_market",50
"VA","Shenandoah County","51171","Anthem","16064","off_market",21
"VA","Shenandoah County","51171","Federated Mutual Insurance Company","13433","off_market",31
"VA","Shenandoah County","51171","HealthKeepers","88380","off_market",32
"VA","Shenandoah County","51171","HealthKeepers","88380","on_market",7
"VA","Shenandoah County","51171","Innovation Health","12028","off_market",15
"VA","Shenandoah County","51171","Innovation Health","86443","off_market",20
"VA","Shenandoah County","51171","Innovation Health","86443","on_market",3
"VA","Shenandoah County","51171","Kaiser Permanente","95185","off_market",41
"VA","Shenandoah County","51171","Kaiser Permanente","95185","on_market",16
"VA","Shenandoah County","51171","Optima Health","20507","off_market",46
"VA","Shenandoah County","51171","Optima Health","89242","off_market",19
"VA","Shenandoah County","51171","Piedmont HealthCare","15668","off_market",25
"VA","Shenandoah County","51171","Piedmont HealthCare","37204","off_market",25
"VA","Shenandoah County","51171","UnitedHealthcare","24251","off_market",23
"VA","Shenandoah County","51171","UnitedHealthcare","25978","off_market",47
"VA","Smyth County","51173","Anthem","16064","off_market",21
"VA","Smyth County","51173","Federated Mutual Insurance Company","13433","off_market",31
"VA","Smyth County","51173","HealthKeepers","88380","off_market",32
"VA","Smyth County","51173","HealthKeepers","88380","on_market",7
"VA","Smyth County","51173","Innovation Health","12028","off_market",15
"VA","Smyth County","51173","Innovation Health","86443","off_market",17
"VA","Smyth County","51173","Kaiser Permanente","95185","off_market",41
"VA","Smyth County","51173","Kaiser Permanente","95185","on_market",16
"VA","Smyth County","51173","Optima Health","20507","off_market",46
"VA","Smyth County","51173","Optima Health","89242","off_market",19
"VA","Smyth County","51173","Piedmont HealthCare","15668","off_market",25
"VA","Smyth County","51173","Piedmont HealthCare","37204","off_market",25
"VA","Smyth County","51173","UnitedHealthcare","24251","off_market",23
"VA","Smyth County","51173","UnitedHealthcare","25978","off_market",47
"VA","Smyth County","51173","UnitedHealthcare","89498","off_market",50
"VA","Southampton County","51175","Anthem","16064","off_market",21
"VA","Southampton County","51175","Federated Mutual Insurance Company","13433","off_market",31
"VA","Southampton County","51175","HealthKeepers","88380","off_market",32
"VA","Southampton County","51175","HealthKeepers","88380","on_market",7
"VA","Southampton County","51175","Innovation Health","12028","off_market",15
"VA","Southampton County","51175","Kaiser Permanente","95185","off_market",41
"VA","Southampton County","51175","Kaiser Permanente","95185","on_market",16
"VA","Southampton County","51175","Optima Health","20507","off_market",46
"VA","Southampton County","51175","Optima Health","89242","off_market",19
"VA","Southampton County","51175","Piedmont HealthCare","15668","off_market",25
"VA","Southampton County","51175","Piedmont HealthCare","37204","off_market",25
"VA","Southampton County","51175","UnitedHealthcare","24251","off_market",23
"VA","Southampton County","51175","UnitedHealthcare","25978","off_market",47
"VA","Spotsylvania County","51177","Anthem","16064","off_market",21
"VA","Spotsylvania County","51177","CareFirst BlueCross BlueShield","10207","off_market",47
"VA","Spotsylvania County","51177","CareFirst BlueCross BlueShield","40308","off_market",15
"VA","Spotsylvania County","51177","Federated Mutual Insurance Company","13433","off_market",31
"VA","Spotsylvania County","51177","HealthKeepers","88380","off_market",32
"VA","Spotsylvania County","51177","HealthKeepers","88380","on_market",7
"VA","Spotsylvania County","51177","Innovation Health","12028","off_market",15
"VA","Spotsylvania County","51177","Innovation Health","86443","off_market",20
"VA","Spotsylvania County","51177","Innovation Health","86443","on_market",3
"VA","Spotsylvania County","51177","Kaiser Permanente","95185","off_market",41
"VA","Spotsylvania County","51177","Kaiser Permanente","95185","on_market",16
"VA","Spotsylvania County","51177","Optima Health","20507","off_market",46
"VA","Spotsylvania County","51177","Optima Health","89242","off_market",19
"VA","Spotsylvania County","51177","UnitedHealthcare","24251","off_market",23
"VA","Spotsylvania County","51177","UnitedHealthcare","25978","off_market",47
"VA","Stafford County","51179","Anthem","16064","off_market",21
"VA","Stafford County","51179","CareFirst BlueCross BlueShield","10207","off_market",47
"VA","Stafford County","51179","CareFirst BlueCross BlueShield","40308","off_market",15
"VA","Stafford County","51179","Federated Mutual Insurance Company","13433","off_market",31
"VA","Stafford County","51179","HealthKeepers","88380","off_market",32
"VA","Stafford County","51179","HealthKeepers","88380","on_market",7
"VA","Stafford County","51179","Innovation Health","12028","off_market",15
"VA","Stafford County","51179","Innovation Health","86443","off_market",20
"VA","Stafford County","51179","Innovation Health","86443","on_market",3
"VA","Stafford County","51179","Kaiser Permanente","95185","off_market",41
"VA","Stafford County","51179","Kaiser Permanente","95185","on_market",16
"VA","Stafford County","51179","Optima Health","20507","off_market",46
"VA","Stafford County","51179","Optima Health","89242","off_market",19
"VA","Stafford County","51179","UnitedHealthcare","24251","off_market",23
"VA","Stafford County","51179","UnitedHealthcare","25978","off_market",47
"VA","Staunton city","51790","Anthem","16064","off_market",21
"VA","Staunton city","51790","Federated Mutual Insurance Company","13433","off_market",31
"VA","Staunton city","51790","HealthKeepers","88380","off_market",32
"VA","Staunton city","51790","HealthKeepers","88380","on_market",7
"VA","Staunton city","51790","Innovation Health","12028","off_market",15
"VA","Staunton city","51790","Innovation Health","86443","off_market",17
"VA","Staunton city","51790","Kaiser Permanente","95185","off_market",41
"VA","Staunton city","51790","Kaiser Permanente","95185","on_market",16
"VA","Staunton city","51790","Optima Health","20507","off_market",46
"VA","Staunton city","51790","Optima Health","89242","off_market",19
"VA","Staunton city","51790","Piedmont HealthCare","15668","off_market",25
"VA","Staunton city","51790","Piedmont HealthCare","37204","off_market",25
"VA","Staunton city","51790","UnitedHealthcare","24251","off_market",23
"VA","Staunton city","51790","UnitedHealthcare","25978","off_market",47
"VA","Suffolk city","51800","Anthem","16064","off_market",21
"VA","Suffolk city","51800","Federated Mutual Insurance Company","13433","off_market",31
"VA","Suffolk city","51800","HealthKeepers","88380","off_market",32
"VA","Suffolk city","51800","HealthKeepers","88380","on_market",7
"VA","Suffolk city","51800","Optima Health","20507","off_market",46
"VA","Suffolk city","51800","Optima Health","89242","off_market",19
"VA","Suffolk city","51800","UnitedHealthcare","24251","off_market",23
"VA","Suffolk city","51800","UnitedHealthcare","25978","off_market",47
"VA","Surry County","51181","Anthem","16064","off_market",21
"VA","Surry County","51181","Federated Mutual Insurance Company","13433","off_market",31
"VA","Surry County","51181","HealthKeepers","88380","off_market",32
"VA","Surry County","51181","HealthKeepers","88380","on_market",7
"VA","Surry County","51181","Optima Health","20507","off_market",46
"VA","Surry County","51181","Optima Health","89242","off_market",19
"VA","Surry County","51181","UnitedHealthcare","24251","off_market",23
"VA","Surry County","51181","UnitedHealthcare","25978","off_market",47
"VA","Sussex County","51183","Anthem","16064","off_market",21
"VA","Sussex County","51183","Federated Mutual Insurance Company","13433","off_market",31
"VA","Sussex County","51183","HealthKeepers","88380","off_market",32
"VA","Sussex County","51183","HealthKeepers","88380","on_market",7
"VA","Sussex County","51183","Kaiser Permanente","95185","off_market",41
"VA","Sussex County","51183","Kaiser Permanente","95185","on_market",16
"VA","Sussex County","51183","Optima Health","20507","off_market",52
"VA","Sussex County","51183","Optima Health","89242","off_market",19
"VA","Sussex County","51183","Piedmont HealthCare","15668","off_market",25
"VA","Sussex County","51183","Piedmont HealthCare","37204","off_market",25
"VA","Sussex County","51183","UnitedHealthcare","24251","off_market",23
"VA","Sussex County","51183","UnitedHealthcare","25978","off_market",47
"VA","Sussex County","51183","UnitedHealthcare","38599","off_market",20
"VA","Tazewell County","51185","Anthem","16064","off_market",21
"VA","Tazewell County","51185","Federated Mutual Insurance Company","13433","off_market",31
"VA","Tazewell County","51185","HealthKeepers","88380","off_market",32
"VA","Tazewell County","51185","HealthKeepers","88380","on_market",7
"VA","Tazewell County","51185","Innovation Health","12028","off_market",15
"VA","Tazewell County","51185","Innovation Health","86443","off_market",17
"VA","Tazewell County","51185","Kaiser Permanente","95185","off_market",41
"VA","Tazewell County","51185","Kaiser Permanente","95185","on_market",16
"VA","Tazewell County","51185","Optima Health","20507","off_market",46
"VA","Tazewell County","51185","Optima Health","89242","off_market",19
"VA","Tazewell County","51185","Piedmont HealthCare","15668","off_market",25
"VA","Tazewell County","51185","Piedmont HealthCare","37204","off_market",25
"VA","Tazewell County","51185","UnitedHealthcare","24251","off_market",23
"VA","Tazewell County","51185","UnitedHealthcare","25978","off_market",47
"VA","Tazewell County","51185","UnitedHealthcare","89498","off_market",50
"VA","Virginia Beach city","51810","Anthem","16064","off_market",21
"VA","Virginia Beach city","51810","Federated Mutual Insurance Company","13433","off_market",31
"VA","Virginia Beach city","51810","HealthKeepers","88380","off_market",32
"VA","Virginia Beach city","51810","HealthKeepers","88380","on_market",7
"VA","Virginia Beach city","51810","Optima Health","20507","off_market",46
"VA","Virginia Beach city","51810","Optima Health","89242","off_market",19
"VA","Virginia Beach city","51810","UnitedHealthcare","24251","off_market",23
"VA","Virginia Beach city","51810","UnitedHealthcare","25978","off_market",47
"VA","Warren County","51187","Anthem","16064","off_market",21
"VA","Warren County","51187","CareFirst BlueCross BlueShield","10207","off_market",47
"VA","Warren County","51187","CareFirst BlueCross BlueShield","40308","off_market",15
"VA","Warren County","51187","Federated Mutual Insurance Company","13433","off_market",31
"VA","Warren County","51187","HealthKeepers","88380","off_market",32
"VA","Warren County","51187","HealthKeepers","88380","on_market",7
"VA","Warren County","51187","Innovation Health","12028","off_market",15
"VA","Warren County","51187","Innovation Health","86443","off_market",20
"VA","Warren County","51187","Innovation Health","86443","on_market",3
"VA","Warren County","51187","Kaiser Permanente","95185","off_market",41
"VA","Warren County","51187","Kaiser Permanente","95185","on_market",16
"VA","Warren County","51187","Optima Health","20507","off_market",46
"VA","Warren County","51187","Optima Health","89242","off_market",19
"VA","Warren County","51187","UnitedHealthcare","24251","off_market",23
"VA","Warren County","51187","UnitedHealthcare","25978","off_market",47
"VA","Washington County","51191","Anthem","16064","off_market",21
"VA","Washington County","51191","Federated Mutual Insurance Company","13433","off_market",31
"VA","Washington County","51191","HealthKeepers","88380","off_market",32
"VA","Washington County","51191","HealthKeepers","88380","on_market",7
"VA","Washington County","51191","Optima Health","20507","off_market",46
"VA","Washington County","51191","Optima Health","89242","off_market",19
"VA","Washington County","51191","UnitedHealthcare","24251","off_market",23
"VA","Washington County","51191","UnitedHealthcare","25978","off_market",47
"VA","Washington County","51191","UnitedHealthcare","89498","off_market",50
"VA","Waynesboro city","51820","Anthem","16064","off_market",21
"VA","Waynesboro city","51820","Federated Mutual Insurance Company","13433","off_market",31
"VA","Waynesboro city","51820","HealthKeepers","88380","off_market",32
"VA","Waynesboro city","51820","HealthKeepers","88380","on_market",7
"VA","Waynesboro city","51820","Innovation Health","12028","off_market",15
"VA","Waynesboro city","51820","Innovation Health","86443","off_market",17
"VA","Waynesboro city","51820","Kaiser Permanente","95185","off_market",41
"VA","Waynesboro city","51820","Kaiser Permanente","95185","on_market",16
"VA","Waynesboro city","51820","Optima Health","20507","off_market",46
"VA","Waynesboro city","51820","Optima Health","89242","off_market",19
"VA","Waynesboro city","51820","Piedmont HealthCare","15668","off_market",25
"VA","Waynesboro city","51820","Piedmont HealthCare","37204","off_market",25
"VA","Waynesboro city","51820","UnitedHealthcare","24251","off_market",23
"VA","Waynesboro city","51820","UnitedHealthcare","25978","off_market",47
"VA","Westmoreland County","51193","Anthem","16064","off_market",21
"VA","Westmoreland County","51193","Federated Mutual Insurance Company","13433","off_market",31
"VA","Westmoreland County","51193","HealthKeepers","88380","off_market",32
"VA","Westmoreland County","51193","HealthKeepers","88380","on_market",7
"VA","Westmoreland County","51193","Innovation Health","12028","off_market",15
"VA","Westmoreland County","51193","Innovation Health","86443","off_market",17
"VA","Westmoreland County","51193","Kaiser Permanente","95185","off_market",41
"VA","Westmoreland County","51193","Kaiser Permanente","95185","on_market",16
"VA","Westmoreland County","51193","Optima Health","20507","off_market",46
"VA","Westmoreland County","51193","Optima Health","89242","off_market",19
"VA","Westmoreland County","51193","Piedmont HealthCare","15668","off_market",25
"VA","Westmoreland County","51193","Piedmont HealthCare","37204","off_market",25
"VA","Westmoreland County","51193","UnitedHealthcare","24251","off_market",23
"VA","Westmoreland County","51193","UnitedHealthcare","25978","off_market",47
"VA","Williamsburg city","51830","Anthem","16064","off_market",21
"VA","Williamsburg city","51830","Federated Mutual Insurance Company","13433","off_market",31
"VA","Williamsburg city","51830","HealthKeepers","88380","off_market",32
"VA","Williamsburg city","51830","HealthKeepers","88380","on_market",7
"VA","Williamsburg city","51830","Optima Health","20507","off_market",46
"VA","Williamsburg city","51830","Optima Health","89242","off_market",19
